N,P,K,temperature,humidity,ph,rainfall,crop,yield
46,63,11,19.00801178417336,79.95738620661089,5.849658834745737,1618.3464813348749,cotton,3824.94
76,45,75,22.05388960090348,68.45777425903857,7.123669409927894,1454.208092416415,banana,4148.04
50,10,40,20.8312922816598,50.182678915716416,8.200987947804661,547.6211124747257,tomato,2744.18
117,24,124,33.351838275146946,94.63801516527963,5.490921143096635,294.2380103344378,wheat,4201.96
31,86,35,15.769379456479003,32.48998534457799,7.9209357331313806,1826.1142409060867,wheat,2864.58
72,26,38,30.43656869783053,40.547717216339855,8.181847913780802,1902.1810976877516,chickpea,3499.19
141,33,87,34.01653355059016,88.01525356457317,8.108010397879607,1508.47813393665,mango,4867.33
65,67,34,27.01808641172433,33.93658482182118,8.308309319781742,1503.5704808527082,cotton,2395.05
83,81,57,38.28912450019796,87.6433433773289,7.868434488517101,686.2647448893972,cotton,3441.72
149,32,74,32.69701738091338,76.48939594378305,6.873944021586681,1176.3950759872992,rice,4922.78
73,55,76,33.69809128278543,32.38446035064525,6.139384394840968,1986.0313946682948,rice,4384.89
126,81,99,19.923337186021755,57.90580278552147,6.466751144135085,1741.058476526035,wheat,5074.79
70,17,146,34.43238939597684,79.0406458751454,7.990448699510341,747.9098345935939,chickpea,3889.56
55,68,47,35.802368402077875,67.90151850100199,5.70559350966873,741.8825582562026,mango,3402.54
134,99,96,24.03165971014974,90.83163397768976,5.137046777364377,1070.4391240665063,cotton,5130.02
45,68,74,20.33407670082428,86.39686213927999,5.06327687253518,928.2775991020121,maize,3523.65
48,22,36,24.626266980090417,51.62209629671949,7.807978439620001,868.0754833043144,groundnut,2710.28
30,48,115,33.49019922500343,35.500767708805874,7.54594274532039,1328.549435850986,groundnut,3297.91
59,37,132,25.44097514671757,91.37670757696733,6.490581364185366,220.6864453403676,mango,3566.18
30,98,53,33.4162968806197,63.62363990491523,5.599485712368613,1574.0113448598984,cotton,4071.17
132,70,109,17.839113524438442,34.83584558417665,7.210452702170445,1532.095394016413,banana,4396.78
58,25,37,35.15029276221211,83.07741486835317,4.653732389729879,1694.5862250704622,wheat,3992.47
73,11,26,21.330187041058934,86.45292059455042,6.7729112626666454,1714.6112119522643,maize,3710.25
117,91,136,21.223224692864843,71.5626016114771,6.093700674957855,1219.5194505688432,mango,5060.83
74,26,132,29.75952413009652,59.08808276961209,8.411438535247875,1604.133084121923,groundnut,3673.93
130,39,140,16.752951143674743,73.04124580103223,6.530240996442104,1086.3112258649346,banana,4963.86
88,22,85,15.657443167116714,75.93444022083304,6.709071009801072,1912.7537055529408,tomato,4228.36
75,91,55,21.52571663233623,88.04694727558791,7.349450653771276,543.2573536173825,mango,3785.05
52,22,78,28.451688768370566,92.13100922435797,6.438153924502586,1848.1107657330188,rice,4209.98
55,52,146,37.69040965563068,63.43086060540924,5.398274477107005,665.3546502819015,rice,3956.08
100,94,94,36.16087940768267,81.90214467922657,6.649111386193792,384.9020726363336,sugarcane,4098.47
128,30,20,27.261161498024386,92.69312113945756,8.277075483562882,990.3880053325413,mango,4279.24
92,64,78,15.926299842337318,39.83081697955279,6.139643952673888,1306.851036348907,chickpea,4378.05
59,90,108,28.381318365732728,31.187418804628983,7.218563819998693,615.781771759914,chickpea,2950.48
36,49,100,32.619889998132386,86.4826452351391,8.41213675554274,1200.4332340597362,maize,3248.4
148,92,103,23.479113313125843,42.69276666106545,7.819689251933962,1654.2080424821086,wheat,5450.23
80,24,124,17.776582582041367,32.76111983106706,7.136136532333294,662.7529384467009,cotton,3447.51
123,82,40,21.964198830141484,40.4062489477339,7.443985953322057,1244.5800426455653,maize,4729.54
61,61,20,34.28972161169535,54.967469230845005,8.245932992068301,810.7626731475445,tomato,2959.97
44,83,96,23.781095807083208,44.2522706035177,8.339008417601427,1153.5832415548643,mango,3257.65
58,62,130,35.29953726714275,49.8414858915288,8.375872521287983,1400.4542352349451,sugarcane,4167.67
54,96,139,22.988036295186895,93.394113342953,7.002566512810088,830.7606292689662,chickpea,4134.25
127,61,114,19.088875960345455,75.78636037056738,6.038846599460946,1990.0691884138412,mango,5192.51
121,39,36,25.896208987840204,76.29246233645826,5.0326125158252,1214.7953571733535,sugarcane,4262.06
117,42,11,26.306862807228473,36.154549357314984,6.042192005361612,1684.0308063672896,groundnut,4127.43
31,66,112,15.402705463733424,77.58639403847496,8.271821818942476,1505.243401239424,cotton,3483.42
38,61,110,17.926126817658155,78.05738164209481,8.059188322369558,1735.0495646653058,banana,3986.43
120,18,30,19.623150469320436,72.88342619643109,6.5946386482515145,512.8417181694223,rice,3617.79
63,63,67,17.83968293446687,44.84835923986188,6.648029146375697,600.5966775098077,rice,2816.76
68,10,142,23.538151885534095,57.49735164034202,5.735681398379878,1077.3401202025225,sugarcane,3466.67
36,53,94,39.11557139042545,85.00796955352564,6.318031560281925,1734.1916176737961,tomato,3525.59
93,84,102,27.73056345817695,73.56310590714071,7.3577939757575805,555.6918465035458,mango,3984.97
76,89,29,30.68890059676616,77.62997427499366,6.109722902591168,1947.918497793137,maize,4100.24
74,18,70,23.909661963075706,68.17933600817759,5.251935488304135,429.6841549672545,wheat,3323.57
66,41,47,23.087194041078654,59.2231289422656,6.663438315300311,515.1403013249144,banana,3270.39
31,24,34,15.578669297875209,79.33838065436203,5.401347645817312,501.02081005893575,sugarcane,3074.68
81,21,139,27.508341391900558,34.41517793380982,8.3971502240504,1254.810715462315,wheat,3245.46
99,87,130,27.090225168791658,73.75544763071716,6.0613596560478165,1851.5739468739448,groundnut,5168.53
102,66,35,18.945768154528075,94.81829301029414,8.138659886436464,659.200496899589,groundnut,3628.09
27,17,76,34.10810000516759,80.71247541542206,5.402215986414497,1195.4663362254105,sugarcane,2890.72
100,81,10,27.316858257775074,48.88662825253459,5.256836021223106,516.3905180854293,sugarcane,3338.75
137,36,60,23.474849254039334,48.058267155849734,6.96760451615895,1336.0464131740373,groundnut,4902.56
44,71,14,18.672722725573173,73.36920968857483,7.617516313213283,421.84340512312116,maize,3052.15
108,21,22,28.80402067427531,88.23052670555447,6.767058255409503,1084.3593815228562,groundnut,3920.1
31,74,149,33.820425652220244,67.56673315510979,5.419182734421037,1379.3272646183614,maize,4235.91
78,51,57,22.049983817124293,64.28114866605378,4.651577451535984,1242.4302501599184,wheat,3817.66
128,71,66,20.469858789418062,40.42496869983864,6.973155284764021,452.00086886133647,maize,3976.45
45,20,124,28.048374101614424,76.50470209838808,5.024148901462193,490.4720687266928,rice,3311.46
66,52,44,18.883582562750423,75.6494102764629,5.872705548129325,1408.5038086849788,rice,3702.92
51,26,85,31.665334664857124,92.8518405017001,7.2031390146849255,1656.036732961597,mango,4791.76
29,41,103,30.13359069860576,49.51249197986819,4.8920937623317275,1834.5339245532637,cotton,3728.21
35,94,14,17.177051239785715,79.16895596388957,5.009005919135824,1664.5007276230103,sugarcane,3520.31
45,94,31,15.913009484534347,58.21424197784589,4.7466648292296165,1953.0629819969504,tomato,3970.45
105,49,112,30.507216314714622,66.30073145504878,8.484316515627306,934.8532474972437,chickpea,4209.45
33,32,140,22.35734434971852,83.06950061403629,6.048307074406325,796.0983575996618,maize,3597.92
98,65,133,17.161143829334964,44.42967792623341,8.123180670938538,250.73129422121042,tomato,3841.62
136,15,62,33.985717623912166,52.286468069281966,5.674342553697128,1009.8125407785682,mango,3722.19
26,95,78,22.851100075441103,80.2650635628438,7.512810260561983,1372.4687943438184,cotton,3668.45
134,59,113,26.48998874095559,67.07976449371097,5.376266465249516,1667.735554380456,tomato,5478.71
91,46,25,20.92032318634423,36.007489598829565,6.493298838593001,681.4196889938665,tomato,3345.99
78,73,125,30.682926958949114,57.96208134060335,7.798462957183118,1124.464297464723,rice,3882.01
101,63,85,22.537210383858987,68.13116534324607,7.7653375955803305,1391.6172163052838,banana,4286.27
135,81,118,39.20052403069071,89.11862556892842,7.677122869450698,1192.8851587713689,cotton,5008.81
122,58,48,32.57368871542266,42.251723246011515,7.7949376521542115,693.2372913243339,chickpea,4012.21
36,20,98,18.418056909336645,82.38694294453639,5.345889125223517,1633.3083889311122,wheat,3381.16
33,97,121,25.41737099183667,38.49059139997844,6.428865090241546,512.0498224494806,mango,3420.5
127,58,56,24.635527493246965,45.74531790492747,6.439485898388634,1828.9637008154552,sugarcane,4432.1
64,30,146,28.35617776800958,45.817352426857994,8.06200994939165,1914.6741482986604,sugarcane,4581.58
117,75,137,36.04826686198133,87.03614773407412,5.687567317597715,858.0318717354718,wheat,5055.28
56,72,86,29.585550379575043,42.936149980974164,8.225983573556192,877.1272228747132,mango,3463.91
127,92,24,16.538916939999982,81.1524472540516,6.303182945224396,1537.9008660509494,wheat,5140.3
58,37,45,31.385392420071376,60.0174247112753,7.179148012709675,1021.3194773936012,maize,3107.58
34,26,72,15.20663244864646,94.9408999068252,5.575532449117338,251.49825847862334,mango,3368.87
139,15,78,34.49901151350983,84.54094741238686,6.14119242732523,1855.7781098154337,mango,4877.17
23,28,83,31.66590181028105,78.08070373910817,7.339203728276562,975.3506155383731,tomato,3589.44
112,65,33,22.71964145881465,86.5972099323927,6.550988567404037,566.2911809725604,cotton,4073.03
35,37,58,22.311045114737894,71.21197551932718,8.222832046753336,1200.195331667815,cotton,3274.44
127,75,16,34.95682491365764,84.83739667435235,7.44849986358991,594.0310926643698,tomato,4257.16
145,47,13,34.58341729811551,46.97324507849463,6.7576117020424,570.8395994268941,groundnut,3977.8
74,46,99,23.807558859418997,36.35070872156987,8.046679026608832,1182.3163893031387,mango,2972.66
53,77,69,22.473693201994507,70.03558046063347,7.162225555154977,903.8761259410443,banana,3355.0
32,95,64,28.995619722069748,58.254875523133094,7.089281893681729,1231.3879008558001,tomato,4026.84
37,99,25,15.209141499603604,57.718651694008074,5.485485332590509,1994.2857862602327,wheat,3396.51
115,58,38,17.06667594966356,64.238610407953,6.079427862112844,1746.232677867383,groundnut,4754.03
142,52,23,18.154239753718418,53.48986975176027,7.233214610416086,213.80743872161975,chickpea,4546.81
58,45,88,19.635295445679354,70.69386954378389,8.067166845932631,291.00027716730153,groundnut,3279.27
65,67,42,27.800453166886726,31.986943877595944,5.762189894579661,1298.1429922362404,wheat,4022.29
48,22,30,39.80604787152805,93.0429372223146,5.361942487771939,1327.2609460381364,mango,3532.99
81,61,32,31.315335043683838,90.10608448296207,6.874783915263423,1780.743519336788,cotton,4434.07
35,67,66,16.532469861230588,90.79256056782569,4.768788392410853,1332.3029141392863,maize,3712.79
140,41,102,28.139484351556042,53.72522721294169,7.358166805800021,609.8861693283361,mango,4178.26
29,90,29,27.41613030973761,64.57291224784149,7.312554173149923,1043.3292098665715,wheat,3196.08
122,69,28,18.60419539545124,92.0184891987424,5.91986412394462,1656.1737212081393,groundnut,4659.7
103,92,112,38.00680922006019,88.65249366779312,8.070710613379607,1861.0849362770687,sugarcane,5240.42
84,67,86,26.019131191884224,81.36589093357458,6.50872456615651,626.4472141400764,maize,4759.69
22,65,42,39.86397851524349,56.47655334009351,7.083059802771747,1171.2885230239865,rice,3484.29
139,37,27,25.501807381304108,66.68204950684128,5.338313927753351,486.0695903067249,mango,3896.06
87,10,82,30.19894256709023,81.5393108240821,6.16936134064,1094.5994580696247,wheat,4031.36
56,51,26,17.619063411286003,47.74577971010206,7.949670161079073,362.20541734910194,chickpea,2625.49
92,91,28,26.35569559517173,70.71920893482724,5.351758190529371,1895.1105259108535,mango,4880.95
68,57,79,20.969147350099334,83.8157311153707,6.062297510369875,1348.5016249087078,mango,3624.06
140,49,129,35.88911996428088,75.9845614626386,5.77230617771252,1737.5901350846189,tomato,5815.66
107,72,110,34.5979896216885,61.16624102741505,5.10444073945912,1996.9313135274313,groundnut,4647.22
56,85,43,35.60449999063396,67.9995433710853,5.658871672510142,528.7987904696809,banana,3270.01
80,81,93,33.090235943948784,94.26391030447661,5.431089134300867,1449.4581469273676,mango,4213.21
143,97,83,35.81708059050128,69.12920665206866,8.19437452184531,1796.5753283123445,wheat,5288.85
58,89,97,20.02071875437302,81.06515401121185,7.464315218171183,1236.688701341222,groundnut,3973.09
82,13,94,26.30109441449504,77.22930968454807,5.764406327131297,1351.4534810598097,sugarcane,4244.73
65,47,20,32.2961719986492,75.59689000940861,7.553356212970839,933.8079611308473,chickpea,3523.41
107,36,100,30.934812448378374,76.56398858241283,4.588559812135486,1414.5695006897251,chickpea,4050.11
30,18,136,32.90886207185217,59.536633833295156,6.60609884308456,912.0402464530229,mango,2956.39
81,25,122,20.606459578780793,60.820411343678145,5.501338254938693,1057.915348672607,rice,3576.77
96,65,89,17.460867726124743,60.41107792845085,4.957288287234057,385.2411367210848,groundnut,3398.63
71,85,16,37.92016445186941,32.16154946881952,8.035034113353955,214.05512032468695,sugarcane,2726.52
23,40,25,29.00429738918396,45.66924647160103,5.297362137050291,299.2720234501043,cotton,1894.72
78,97,25,18.845648112685275,40.04666043224238,7.789564371785129,546.538953687683,tomato,3667.78
91,23,21,34.83591454718404,87.61892574082172,6.152890709967085,1021.8868752711177,rice,3566.56
112,34,44,37.873248415732064,47.87300881944169,4.557163080162802,237.789327532617,cotton,3314.91
82,43,30,19.239087964277726,38.998771240260126,7.430131317204101,480.6859504776185,tomato,3143.99
73,76,26,35.435311381727765,37.784850574207525,6.885439032877471,1606.6002869919894,chickpea,3181.4
136,33,41,38.33062653297821,75.49933924589031,5.876687532671277,1571.8998048716846,cotton,4762.48
129,82,50,38.45904000740043,30.395415209472354,5.6261837357050535,1621.5145250158998,rice,3925.58
93,35,143,37.853911541337524,60.63478611417304,4.794765009481739,1858.773697754193,tomato,4140.8
126,29,36,28.66052530900257,37.726621863882755,8.26570237934109,414.32780132213446,rice,3443.78
76,73,75,23.905282931346733,85.22811954633383,6.475939538768342,493.6517772101893,rice,4003.95
22,19,146,15.181820192350232,92.29927316940979,4.8420980703044325,800.3965062823659,tomato,3118.37
139,92,101,16.522805671788177,92.31905005396874,7.974718870977882,1847.2541581656374,sugarcane,4999.72
25,76,70,25.720975382434766,58.727667081540005,5.615332691271266,1595.859937410701,chickpea,3799.9
24,33,12,24.98315365978776,71.89346358826177,5.314410862938619,783.4182901981754,mango,2675.04
24,14,112,19.61784773924708,68.9807688731984,5.623749753368875,357.7444720089228,banana,2440.3
73,76,64,24.88700070079142,52.75252859008694,6.758285834428445,1309.4840470679014,maize,3659.06
66,67,10,19.366251636384202,58.86419194233453,4.796225937988146,662.2744984501742,mango,3350.28
28,36,110,36.21978131939601,34.18104032016357,6.427027636490706,1156.0746187433956,cotton,3173.02
118,89,54,22.45487194688997,81.72043712364666,8.08297378049725,1895.2460472817586,tomato,4517.29
39,24,35,29.96410875395775,45.65222829005024,5.2526863833844954,1230.711041565802,sugarcane,2500.66
141,44,130,27.57107654997717,59.934276523864455,5.824755088608976,1862.9019855620554,sugarcane,5710.69
80,85,55,16.297051939849805,61.24034768508186,6.084487860206611,907.4698147907758,cotton,4219.48
142,62,131,38.555842987279156,66.44626304483569,6.84488284610898,1340.0324071197872,groundnut,5137.92
101,53,40,28.18064945626208,83.16198146272585,8.177016986105246,1809.0019531045357,rice,4327.28
81,35,68,23.12644108479538,74.97226800194373,6.078156832969702,1258.3771608964491,maize,3255.02
22,56,38,18.953164240826705,73.09909819339748,4.776611362711055,1306.8176186487876,cotton,3419.88
32,43,115,23.463165868170893,64.23845722732108,5.891803445723969,1489.3543677462042,cotton,3463.41
139,96,26,15.512790075584737,36.23712407152834,5.260341650399379,1787.7939629388554,banana,4393.72
144,59,33,24.088953883707443,56.13055065730599,7.107097915276413,358.7241102335354,mango,4239.59
108,93,118,28.28714818261262,92.22559533388588,4.617048436669329,806.3468879169565,cotton,4484.0
92,21,100,36.79665614627362,94.71062489373641,5.667719884292294,915.8325069450868,groundnut,3505.29
